backdoor,avg,max,min,variance,std_dev
123,0.8422500000000002,0.8425,0.842,2.3611111111111464e-08,0.00015365907428821593
124,0.8435666666666668,0.8438333333333334,0.8433333333333334,2.3333333333342995e-08,0.0001527525231652263
125,0.8400000000000001,0.8401666666666667,0.8396666666666667,1.6666666666670396e-08,0.000129099444873595
126,0.8406166666666666,0.841,0.8403333333333334,2.8055555555557145e-08,0.00016749792701868625
127,0.8391333333333335,0.8404999999999999,0.8363333333333334,3.1155555555554754e-06,0.0017650936393164742
128,0.8362,0.8366666666666667,0.835,1.9333333333334695e-07,0.00043969686527577947
129,0.8333166666666667,0.8335000000000001,0.8331666666666667,1.3611111111116255e-08,0.00011666666666668872
130,0.8339666666666664,0.8343333333333334,0.8334999999999999,5.444444444445911e-08,0.00023333333333336475
131,0.8308000000000002,0.8310000000000001,0.8305,2.1111111111115346e-08,0.00014529663145137036
132,0.8300166666666666,0.8305,0.8293333333333333,1.0805555555555321e-07,0.0003287180487219301
133,0.8264333333333335,0.8268333333333334,0.8260000000000002,8.99999999999787e-08,0.0002999999999999645
134,0.8247500000000001,0.826,0.8236666666666668,8.236111111110054e-07,0.0009075302260040739
135,0.8246,0.8263333333333334,0.8235000000000001,1.4233333333331657e-06,0.001193035344544815
136,0.8238833333333334,0.8241666666666667,0.8235000000000001,4.472222222222199e-08,0.0002114762923408248
137,0.8232500000000001,0.8236666666666667,0.8228333333333333,7.916666666665293e-08,0.00028136571693554446
138,0.8215166666666669,0.8216666666666667,0.8213333333333332,1.3611111111116261e-08,0.00011666666666668874
139,0.8187333333333333,0.8193333333333334,0.8181666666666667,1.0111111111112141e-07,0.00031797973380566475
140,0.8183833333333335,0.8186666666666668,0.818,2.8055555555567144e-08,0.0001674979270187161
141,0.8158,0.8164999999999999,0.8153333333333335,9.888888888887894e-08,0.0003144660377352043
142,0.8137500000000001,0.8140000000000001,0.8133333333333335,6.249999999997144e-08,0.00024999999999994287
143,0.8191833333333334,0.8195,0.8188333333333333,4.6944444444454826e-08,0.00021666666666669062
144,0.8174833333333333,0.8176666666666668,0.817,4.69444444444626e-08,0.00021666666666670856
145,0.8138833333333333,0.8143333333333332,0.8131666666666666,1.0583333333332187e-07,0.000325320354932368
146,0.8119833333333333,0.8126666666666666,0.8113333333333334,1.3583333333332672e-07,0.00036855573979159074
147,0.8090499999999998,0.8091666666666667,0.8086666666666666,2.2499999999997634e-08,0.00014999999999999213
148,0.8020499999999998,0.8023333333333333,0.8016666666666665,2.805555555557195e-08,0.00016749792701873045
149,0.80205,0.8026666666666668,0.8011666666666667,2.1694444444447623e-07,0.00046577295374943814
150,0.8034333333333334,0.8036666666666668,0.8031666666666668,2.8888888888889926e-08,0.00016996731711976256
151,0.8009833333333335,0.8015000000000001,0.8005000000000001,8.027777777778452e-08,0.0002833333333333452
152,0.7959499999999999,0.7963333333333333,0.7951666666666666,1.0583333333334669e-07,0.0003253203549324061
153,0.7953,0.796,0.7948333333333333,1.1555555555557008e-07,0.00033993463423954035
154,0.7948333333333333,0.7958333333333333,0.7943333333333332,2.500000000000153e-07,0.0005000000000000153
155,0.7919833333333333,0.7936666666666669,0.7905,1.66361111111121e-06,0.0012898104942630953
156,0.7912333333333333,0.792,0.7908333333333333,1.4000000000000986e-07,0.0003741657386774073
157,0.78565,0.7861666666666667,0.7849999999999999,1.580555555555648e-07,0.0003975620147292304
158,0.78095,0.7813333333333332,0.7806666666666666,4.4722222222214216e-08,0.00021147629234080642
159,0.7802333333333333,0.7806666666666666,0.7795,1.1777777777778735e-07,0.00034318767136624727
160,0.7811333333333332,0.782,0.7803333333333333,2.766666666666731e-07,0.0005259911279353228
161,0.7813333333333333,0.7825,0.7805,3.777777777777871e-07,0.0006146362971528668
162,0.7802500000000001,0.7806666666666667,0.7793333333333334,1.513888888888722e-07,0.0003890872509976036
163,0.7794333333333334,0.7806666666666666,0.7788333333333333,2.7333333333332196e-07,0.0005228129047119266
164,0.7782666666666667,0.7786666666666667,0.7778333333333334,6.222222222222183e-08,0.00024944382578492863
165,0.7721666666666667,0.773,0.7713333333333333,2.2777777777780534e-07,0.00047726070210924067
166,0.7724666666666666,0.7736666666666667,0.7713333333333334,4.211111111110938e-07,0.0006489307444643795
167,0.7700666666666666,0.7706666666666666,0.7696666666666666,7.888888888889296e-08,0.0002808716591058859
168,0.7699166666666667,0.7708333333333333,0.7691666666666667,3.2361111111108427e-07,0.0005688682721958435
169,0.7665166666666666,0.7673333333333334,0.7656666666666666,2.247222222222349e-07,0.0004740487551109431
170,0.7631833333333333,0.7648333333333334,0.7620000000000001,6.524999999999988e-07,0.0008077747210701749
