backdoor,avg,max,min,variance,std_dev
45,0.8533,0.8533333333333333,0.8531666666666666,4.444444444443465e-09,6.666666666665932e-05
46,0.8536833333333333,0.8538333333333334,0.8535,8.055555555560443e-09,8.97527467856023e-05
47,0.8504000000000002,0.8505,0.8503333333333334,6.666666666665199e-09,8.164965809276362e-05
48,0.8509833333333333,0.851,0.8508333333333333,2.499999999999449e-09,4.999999999999449e-05
49,0.8518833333333333,0.8521666666666666,0.8516666666666668,2.2499999999988753e-08,0.0001499999999999625
50,0.8511833333333334,0.8513333333333334,0.851,8.055555555560443e-09,8.97527467856023e-05
51,0.8503000000000001,0.8505,0.85,2.111111111111312e-08,0.0001452966314513627
52,0.8492666666666666,0.8493333333333333,0.8491666666666667,6.666666666656317e-09,8.164965809270922e-05
53,0.8487666666666668,0.8491666666666667,0.8483333333333334,6.22222222222174e-08,0.00024944382578491974
54,0.8470666666666666,0.8471666666666667,0.8468333333333335,1.77777777777635e-08,0.00013333333333327978
55,0.8462666666666667,0.8465,0.8461666666666666,1.7777777777782002e-08,0.00013333333333334917
56,0.8457666666666667,0.8459999999999999,0.8456666666666667,1.2222222222220271e-08,0.00011055415967850451
57,0.8461000000000001,0.8465,0.8460000000000001,2.3333333333323755e-08,0.00015275252316516332
58,0.8428666666666664,0.843,0.8428333333333333,4.444444444443465e-09,6.666666666665932e-05
59,0.8417,0.8418333333333333,0.8416666666666666,4.444444444449388e-09,6.666666666670375e-05
60,0.8401666666666667,0.8403333333333334,0.8400000000000001,5.555555555554332e-09,7.453559924998478e-05
61,0.8402499999999999,0.8405000000000001,0.8400000000000001,2.9166666666665796e-08,0.00017078251276599077
62,0.8397833333333333,0.8400000000000001,0.8396666666666667,1.1388888888886009e-08,0.00010671873729053398
63,0.8365333333333334,0.8366666666666667,0.8365,4.444444444443466e-09,6.666666666665932e-05
64,0.8368,0.8373333333333333,0.8363333333333334,7.111111111110656e-08,0.0002666666666666581
65,0.8362000000000002,0.8363333333333334,0.8361666666666668,4.444444444437545e-09,6.666666666661491e-05
66,0.8341,0.8341666666666667,0.834,6.666666666674081e-09,8.164965809281801e-05
67,0.8337833333333334,0.8341666666666667,0.8336666666666668,2.805555555554456e-08,0.00016749792701864868
68,0.8314833333333332,0.8336666666666666,0.8298333333333334,1.7413888888887153e-06,0.001319616947787772
69,0.8290333333333333,0.8316666666666667,0.8281666666666668,1.6377777777777922e-06,0.0012797569213635035
70,0.8267499999999999,0.8271666666666666,0.8263333333333334,5.6944444444439305e-08,0.00023863035105459513
71,0.8249666666666666,0.8251666666666667,0.8246666666666667,2.6666666666665238e-08,0.00016329931618554083
72,0.8240000000000001,0.8241666666666667,0.8238333333333335,1.111111111109386e-08,0.00010540925533886415
73,0.8219666666666667,0.8221666666666667,0.8218333333333334,1.5555555555552132e-08,0.00012472191289245098
74,0.8202833333333333,0.8205,0.8201666666666666,1.694444444445367e-08,0.00013017082793181301
75,0.8197666666666665,0.82,0.8196666666666665,1.777777777778422e-08,0.0001333333333333575
76,0.8188000000000001,0.8190000000000002,0.8185,2.1111111111122003e-08,0.00014529663145139326
77,0.8148333333333333,0.8151666666666667,0.8146666666666667,2.777777777777906e-08,0.0001666666666666705
78,0.8142999999999999,0.8160000000000001,0.8125,2.4766666666667512e-06,0.0015737428845484104
79,0.8134833333333334,0.8136666666666666,0.8133333333333332,1.3611111111105521e-08,0.0001166666666666427
80,0.8107666666666665,0.8111666666666668,0.8105,3.444444444445757e-08,0.00018559214542770278
81,0.8139833333333334,0.8143333333333335,0.8136666666666666,4.138888888889457e-08,0.00020344259359557568
82,0.8087166666666666,0.8089999999999999,0.8084999999999999,4.4722222222231614e-08,0.00021147629234084754
83,0.8100166666666666,0.8105,0.8098333333333333,3.5833333333339504e-08,0.0001892969448600254
84,0.8098333333333334,0.8104999999999999,0.8093333333333332,7.222222222222111e-08,0.0002687419249432829
85,0.8080166666666667,0.8081666666666667,0.8078333333333333,1.3611111111116255e-08,0.00011666666666668872
86,0.8065,0.8071666666666666,0.805,7.222222222221668e-07,0.0008498365855987649
87,0.8041833333333335,0.8045,0.8038333333333334,3.027777777777074e-08,0.00017400510848182226
88,0.8010166666666667,0.8013333333333333,0.8006666666666666,5.805555555556238e-08,0.0002409472049133635
89,0.79855,0.7986666666666666,0.7983333333333333,1.138888888888638e-08,0.00010671873729053572
90,0.79835,0.7986666666666666,0.798,5.805555555554277e-08,0.0002409472049133228
91,0.7934833333333333,0.7938333333333334,0.7931666666666667,4.69444444444478e-08,0.0002166666666666744
92,0.7935833333333334,0.7938333333333334,0.7931666666666667,4.027777777778185e-08,0.00020069324297988174
93,0.7899499999999999,0.7946666666666665,0.7885,4.68361111111088e-06,0.0021641652226923156
94,0.78975,0.79,0.7895,4.0277777777783706e-08,0.00020069324297988637
95,0.7882,0.7883333333333334,0.7879999999999999,2.111111111111386e-08,0.00014529663145136524
96,0.7861499999999999,0.7865,0.7855000000000001,8.583333333331367e-08,0.0002929732638540822
97,0.7818999999999999,0.7821666666666667,0.7816666666666665,2.3333333333340775e-08,0.00015275252316521902
